angle,correction,derived,rotát-ion,x_pos,y_pos,p,i,d,bat,time
39.569046029999996, -64.58155341194592, 0.83585393773365, 39.89069697581902, 39.199059326137636, 32.06625298671188, -6.111367970561439, -57.708556451801584, -0.7616289895829027, 7.68, 1.0213656425476074
40.60419104199999, -63.19119067608036, 0.8661395227373867, 40.89713074348475, 38.636273387449, 32.73514806432729, -5.565854328210484, -57.85502630254396, 0.22968995467408604, 7.707375, 1.0373144149780273
41.47190261199999, -66.70880369789704, 0.8965897378256984, 41.8790769758993, 38.06805658072256, 33.37803532440496, -7.736312914086994, -58.05861348449362, -0.9138772993164253, 7.708125, 1.0533101558685303
42.24202492399998, -72.0425210786025, 0.9282489852492459, 42.86898137873828, 37.48854219377314, 34.01620936469132, -11.912172640027805, -58.37209171186277, -1.7582567267119202, 7.73475, 1.0694029331207275
43.152548187999976, -74.2158219513212, 0.9626937413133207, 43.9110711653587, 36.880041686090976, 34.67705230937559, -14.411936569815737, -58.751353200542134, -1.0525321809633397, 7.685625, 1.0856506824493408
44.02466064599998, -76.90233157216618, 0.9967017969336407, 44.90535745292703, 36.28095554636035, 35.29689005230469, -16.733239331613916, -59.19170160400566, -0.9773906365466019, 7.655625000000001, 1.1013774871826172
44.85043052499998, -80.95828416097334, 1.0318531116679144, 45.89814532545031, 35.67014279204209, 35.90518852831221, -19.906581208556254, -59.715559004230826, -1.3361439481862476, 7.72725, 1.1182069778442383
45.79849769699997, -43.08458230929205, 0.982747879829488, 45.498524668224114, 35.04638149185826, 36.51180171027833, 5.699487546741331, -59.56557248984289, 10.78150263380951, 7.735125, 1.133474349975586
46.60405910799997, -58.750392140529705, 0.9493908559915796, 46.487151305108334, 34.425861253012044, 37.098515262863295, 2.2212482549411376, -59.50711858839708, -1.4645218070737656, 7.708125, 1.1494908332824707
47.66900453299998, -55.140740311433326, 0.9170950740835686, 47.476217598451, 33.79480896889031, 37.66790409698274, 3.6629517564305587, -59.41072512112259, 0.6070330532587036, 7.598625, 1.1655831336975098
48.55747975799998, -58.8706065657611, 0.8852930925213413, 48.48175561139077, 33.1429250291776, 38.23810379919598, 1.4387587855750112, -59.37286304781799, -0.9365023035181252, 7.645875, 1.1813955307006836
49.573974305999975, -57.855168937716805, 0.8541785915382166, 49.49675658661907, 32.47455462677239, 38.7704141007368, 1.4671366682371811, -59.33425418812753, 0.011948582173545219, 7.71825, 1.1973114013671875
50.185289984999976, -67.5219865653353, 0.8254930908098963, 50.46056237126036, 31.83045957329361, 39.31257831711125, -5.2301753389472765, -59.47189038125772, -2.819920845130298, 7.726125000000001, 1.2133851051330566
51.15511602599997, -46.3957495424798, 0.8167520209203696, 50.75969923513834, 31.628711376629916, 39.630311843128, 7.512919026370994, -59.27418198582691, 5.365513416976114, 7.69875, 1.2294235229492188
51.15511602599997, -71.06008213599208, 0.7963292693587251, 51.46866387411896, 31.147128322434046, 39.8577006521151, -5.9574091142607415, -59.4309559098864, -5.671717111844941, 7.657125, 1.230391263961792
51.79199010199997, -75.07991689821068, 0.7686517268738468, 52.45225714830092, 30.471114754634282, 40.379571058683496, -12.545073879718082, -59.76108943303687, -2.7737535854557223, 7.665, 1.2453737258911133
52.77164322199997, -45.69583603590538, 0.7686517268738468, 52.45225714830092, 30.471114754634282, 40.5279078592555, 6.068335400281953, -59.60139639618735, 7.837224960000015, 7.693125, 1.2613584995269775
52.77164322199997, -80.66772878908921, 0.741453633393064, 53.444779360302135, 29.779862656433068, 40.894681214481054, -12.78958662774108, -59.937964465338425, -7.940177696009698, 7.693125, 1.2624695301055908
53.599782427999976, -78.09242949000745, 0.7144585315064275, 54.45576621458493, 29.06656501427762, 41.42057377227939, -16.26369194511419, -60.3659563586309, -1.4627811862623616, 7.71, 1.2775204181671143
54.203127059999986, -87.47204878840483, 0.6888801061729858, 55.43781661354375, 28.365016565232327, 41.92152190371924, -23.45910151733157, -60.98330113540278, -3.0296461356704754, 7.704375, 1.2934823036193848
55.43877181899999, -78.21218984820871, 0.6637832487999866, 56.42445927867839, 27.651796448098576, 42.412827520826355, -18.728061733889646, -61.476144865241984, 1.9920167509229145, 7.698375, 1.309544563293457
56.59588216299999, -76.98847759227075, 0.6383785459341307, 57.44671243225294, 26.90418832978556, 42.89621075034463, -16.165775115805964, -61.901559999868454, 1.0788575234036557, 7.7055, 1.325530767440796
57.60018429599999, -77.8468245562799, 0.6145420451517594, 58.427526358197625, 26.178832705410255, 43.346990389734366, -15.719499181755104, -62.31523103096727, 0.18790565644246726, 7.25175, 1.341663122177124
58.41759002299999, -83.34808058893023, 0.5908542473265308, 59.42310224320159, 25.43471572042012, 43.79027370196459, -19.104732183830443, -62.81798714106807, -1.4253612640317215, 7.734375, 1.3574368953704834
59.43274965299999, -81.80888721164112, 0.5677134336019629, 60.41584048326129, 24.685072983749546, 44.2002847009571, -18.678725774964775, -63.309532556198725, 0.17937111952238638, 7.715625, 1.37345552444458
60.557470043999984, -76.88148808366304, 0.5466452928437596, 61.33698575925652, 23.982858958181165, 44.619776981957735, -14.810798589874196, -63.69929041382699, 1.6286009200381386, 7.7085, 1.389432430267334
61.512253841999986, -77.55287700944481, 0.5262861593569238, 62.24278883536981, 23.286294995604212, 45.02528624367268, -13.880164874026626, -64.06455791051191, 0.39184577509371366, 7.688625, 1.4055299758911133
62.52827683199998, -76.53002912693415, 0.5052659119631265, 63.19408596521383, 22.548483522082613, 45.422524356077645, -12.650373531063117, -64.39746247711884, 0.5178068812477932, 7.69725, 1.4215197563171387
63.65648145199999, -72.6885311294613, 0.48446006764602784, 64.15166478720192, 21.79952305381773, 45.77091673516108, -9.40848336883679, -64.64505414471981, 1.3650063840952953, 7.70925, 1.4376294612884521
